jaar	rand	opp
2015	1	0.56
2015	1	0.56
2015	1	0.56
2015	1	0.56
2015	1	0.56
2015	1	0.56
2015	1	0.56
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2009	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2012	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2015	1	0.57
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2009	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2012	1	0.58
2015	1	0.58
2015	1	0.58
2015	1	0.58
2015	1	0.58
2015	1	0.58
2015	1	0.58
2015	1	0.58
2015	1	0.58
2015	1	0.58
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2009	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2012	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2015	1	0.59
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2009	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2012	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2015	1	0.6
2009	1	0.61
2009	1	0.61
2009	1	0.61
2009	1	0.61
2009	1	0.61
2009	1	0.61
2009	1	0.61
2009	1	0.61
2009	1	0.61
2009	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2012	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2015	1	0.61
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2009	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2012	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2015	1	0.62
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2009	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2012	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2015	1	0.63
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2009	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2012	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2015	1	0.64
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2009	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2012	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2015	1	0.65
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2009	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2012	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2015	1	0.66
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2009	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2012	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2015	1	0.67
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2009	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2012	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2015	1	0.68
2009	1	0.69
2009	1	0.69
2009	1	0.69
2009	1	0.69
2009	1	0.69
2009	1	0.69
2009	1	0.69
2009	1	0.69
2009	1	0.69
2009	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2012	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2015	1	0.69
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2009	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2012	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2015	1	0.7
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2009	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2012	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2015	1	0.71
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2009	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2012	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2015	1	0.72
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2009	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2012	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2015	1	0.73
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2009	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2012	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2015	1	0.74
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2009	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2012	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2015	1	0.75
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2009	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2012	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2015	1	0.76
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2009	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2012	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2015	1	0.77
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2009	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2012	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2015	1	0.78
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2009	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2012	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2015	1	0.79
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2009	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2012	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2015	1	0.8
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2009	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2012	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2015	1	0.81
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2009	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
2012	1	0.82
